day_of_week,minute_of_day,current_occupied,current_empty,label_any_empty
5,124,0,6,1
5,1234,4,2,1
5,1282,2,4,1
1,1191,3,3,1
3,366,1,5,1
6,1217,0,6,1
3,557,5,1,1
2,78,0,6,1
2,566,6,0,0
4,273,0,6,1
4,1178,3,3,1
1,578,3,3,1
6,340,0,6,1
4,30,0,6,1
4,1237,0,6,1
6,376,1,5,1
5,300,2,4,1
3,677,6,0,0
6,1173,4,2,1
0,1171,0,6,1
1,663,5,1,1
6,850,2,4,1
5,1175,3,3,1
6,1293,4,2,1
2,1009,6,0,0
2,228,0,6,1
5,426,0,6,1
4,806,4,2,1
6,1094,5,1,1
0,231,0,6,1
5,1146,3,3,1
3,200,4,2,1
6,1366,2,4,1
3,1204,5,1,1
0,116,0,6,1
1,311,0,6,1
2,815,6,0,0
4,1352,1,5,1
0,633,6,0,0
0,1369,0,6,1
2,1324,0,6,1
0,512,5,1,1
1,361,0,6,1
1,1208,1,5,1
2,731,6,0,0
6,307,1,5,1
2,574,6,0,0
0,969,0,6,1
0,1274,0,6,1
1,1247,0,6,1
1,180,2,4,1
1,1004,3,3,1
5,89,0,6,1
5,1207,4,2,1
6,1255,3,3,1
5,413,0,6,1
0,59,0,6,1
3,674,6,0,0
1,1056,3,3,1
3,1006,5,1,1
0,68,0,6,1
6,1213,2,4,1
1,286,1,5,1
3,1299,4,2,1
2,689,6,0,0
5,557,0,6,1
2,778,6,0,0
3,1030,4,2,1
6,957,1,5,1
4,398,0,6,1
1,1368,0,6,1
5,1043,5,1,1
5,981,4,2,1
2,876,6,0,0
5,12,0,6,1
1,707,3,3,1
6,469,0,6,1
1,1054,3,3,1
6,437,0,6,1
4,917,2,4,1
2,32,1,5,1
5,630,0,6,1
2,1019,5,1,1
4,215,0,6,1
5,370,2,4,1
0,96,0,6,1
6,515,1,5,1
2,1312,5,1,1
6,1052,2,4,1
1,161,2,4,1
6,976,4,2,1
6,1022,4,2,1
2,636,6,0,0
4,951,5,1,1
6,353,1,5,1
2,710,6,0,0
0,655,6,0,0
1,805,6,0,0
3,1396,1,5,1
6,458,0,6,1
4,563,6,0,0
6,1304,3,3,1
0,718,4,2,1
1,524,6,0,0
0,127,0,6,1
2,898,5,1,1
0,591,6,0,0
5,940,5,1,1
5,199,0,6,1
4,819,5,1,1
1,87,0,6,1
3,1125,4,2,1
3,65,0,6,1
5,1049,3,3,1
3,1148,5,1,1
4,765,4,2,1
2,675,6,0,0
2,644,5,1,1
4,195,0,6,1
1,700,3,3,1
4,280,0,6,1
1,1103,3,3,1
0,1228,0,6,1
5,1292,2,4,1
6,794,0,6,1
2,719,4,2,1
3,1053,3,3,1
1,68,0,6,1
1,1012,3,3,1
4,478,1,5,1
0,657,6,0,0
6,493,1,5,1
5,860,2,4,1
3,1054,6,0,0
2,1051,6,0,0
6,1163,1,5,1
4,129,0,6,1
2,282,1,5,1
5,827,1,5,1
3,735,4,2,1
6,857,3,3,1
4,95,0,6,1
6,1314,0,6,1
6,1296,0,6,1
0,1070,1,5,1
3,1264,3,3,1
0,1162,6,0,0
6,524,1,5,1
1,134,0,6,1
4,860,6,0,0
1,261,0,6,1
1,123,0,6,1
1,260,0,6,1
4,1031,4,2,1
1,488,2,4,1
5,852,2,4,1
0,1318,0,6,1
5,728,0,6,1
1,189,0,6,1
2,443,3,3,1
2,1179,5,1,1
1,1112,6,0,0
3,807,5,1,1
4,364,0,6,1
4,750,6,0,0
5,1211,4,2,1
5,167,0,6,1
1,389,0,6,1
3,1148,4,2,1
4,1428,0,6,1
5,406,0,6,1
6,125,0,6,1
2,469,3,3,1
1,1378,0,6,1
0,684,5,1,1
4,904,6,0,0
4,808,6,0,0
0,1181,0,6,1
6,768,4,2,1
3,277,0,6,1
6,596,3,3,1
5,1369,0,6,1
4,420,1,5,1
6,1183,4,2,1
6,239,0,6,1
0,272,2,4,1
1,42,0,6,1
0,230,0,6,1
5,303,0,6,1
1,1076,4,2,1
1,694,3,3,1
4,1211,0,6,1
5,1158,2,4,1
3,551,6,0,0
1,992,5,1,1
3,115,4,2,1
6,792,0,6,1
5,481,0,6,1
6,1042,2,4,1
3,1175,5,1,1
0,867,6,0,0
5,768,1,5,1
5,368,0,6,1
2,1219,2,4,1
5,1355,0,6,1
4,1401,0,6,1
4,1342,0,6,1
1,429,1,5,1
4,560,6,0,0
0,890,5,1,1
2,842,5,1,1
3,864,3,3,1
4,84,0,6,1
0,681,6,0,0
2,503,2,4,1
4,477,1,5,1
1,1195,2,4,1
4,564,6,0,0
3,658,6,0,0
0,79,0,6,1
3,143,4,2,1
5,910,5,1,1
0,1363,0,6,1
0,82,0,6,1
4,1083,1,5,1
3,1264,3,3,1
3,1137,5,1,1
0,519,5,1,1
4,7,0,6,1
2,858,6,0,0
3,1307,2,4,1
4,1039,1,5,1
5,870,5,1,1
3,1307,4,2,1
6,190,1,5,1
3,974,5,1,1
6,155,0,6,1
6,1343,0,6,1
4,164,0,6,1
0,902,6,0,0
1,145,0,6,1
6,140,0,6,1
1,707,6,0,0
6,616,3,3,1
2,1097,5,1,1
6,1118,6,0,0
1,366,0,6,1
6,731,0,6,1
2,114,0,6,1
5,121,0,6,1
6,969,4,2,1
4,833,6,0,0
0,1430,0,6,1
1,693,3,3,1
3,1036,6,0,0
2,268,1,5,1
3,1320,4,2,1
5,1236,2,4,1
1,728,6,0,0
6,1436,0,6,1
4,1042,1,5,1
6,103,0,6,1
1,1240,1,5,1
4,940,5,1,1
5,341,2,4,1
3,126,4,2,1
0,217,0,6,1
2,1411,0,6,1
0,864,6,0,0
0,1228,4,2,1
3,364,2,4,1
4,681,6,0,0
5,734,2,4,1
1,269,0,6,1
2,10,0,6,1
4,443,2,4,1
4,913,2,4,1
2,520,3,3,1
1,363,0,6,1
3,1407,2,4,1
3,1355,3,3,1
1,537,4,2,1
1,48,0,6,1
0,1182,0,6,1
0,826,5,1,1
2,574,3,3,1
5,134,0,6,1
6,743,4,2,1
3,630,6,0,0
3,1318,4,2,1
6,194,0,6,1
6,720,4,2,1
6,734,3,3,1
0,43,0,6,1
4,551,5,1,1
2,837,5,1,1
0,450,5,1,1
0,323,3,3,1
6,1319,3,3,1
6,1028,4,2,1
1,1005,4,2,1
6,737,0,6,1
0,446,4,2,1
4,73,0,6,1
4,1344,0,6,1
6,1178,4,2,1
4,862,6,0,0
6,1081,5,1,1
4,38,0,6,1
0,719,4,2,1
6,907,3,3,1
6,822,1,5,1
6,814,1,5,1
0,916,5,1,1
4,396,0,6,1
0,71,0,6,1
1,627,6,0,0
5,1071,6,0,0
5,498,0,6,1
2,880,6,0,0
3,773,6,0,0
5,355,2,4,1
2,1205,5,1,1
6,831,0,6,1
0,840,4,2,1
0,862,6,0,0
2,157,0,6,1
1,1179,3,3,1
0,798,6,0,0
3,139,0,6,1
2,947,4,2,1
5,103,0,6,1
3,386,0,6,1
4,988,4,2,1
2,283,0,6,1
4,516,4,2,1
0,51,0,6,1
4,879,4,2,1
0,16,0,6,1
4,1177,3,3,1
4,776,6,0,0
5,982,4,2,1
6,1014,4,2,1
0,556,6,0,0
2,1114,5,1,1
6,387,1,5,1
0,154,0,6,1
5,1082,6,0,0
0,264,2,4,1
0,1210,0,6,1
1,873,6,0,0
0,667,6,0,0
6,1307,0,6,1
0,990,0,6,1
4,262,0,6,1
2,160,0,6,1
1,417,0,6,1
1,111,0,6,1
3,1099,6,0,0
0,353,0,6,1
6,828,1,5,1
2,664,5,1,1
4,10,0,6,1
0,1203,6,0,0
5,1340,0,6,1
3,308,3,3,1
5,652,0,6,1
1,1160,3,3,1
2,787,6,0,0
1,236,0,6,1
2,1342,4,2,1
4,794,4,2,1
0,693,5,1,1
5,11,0,6,1
4,852,6,0,0
4,1159,4,2,1
6,1331,0,6,1
4,614,5,1,1
5,230,0,6,1
2,963,4,2,1
5,574,0,6,1
3,1165,6,0,0
3,1131,5,1,1
2,1191,5,1,1
2,872,4,2,1
6,1072,2,4,1
0,899,5,1,1
0,112,0,6,1
1,1179,2,4,1
6,1402,0,6,1
4,65,0,6,1
4,1123,2,4,1
4,744,5,1,1
2,1211,3,3,1
0,613,6,0,0
5,314,0,6,1
6,415,0,6,1
0,849,6,0,0
1,16,0,6,1
3,254,0,6,1
3,555,6,0,0
0,47,1,5,1
0,300,0,6,1
2,1183,5,1,1
5,787,2,4,1
4,897,6,0,0
2,1125,3,3,1
4,1328,0,6,1
1,683,5,1,1
3,287,3,3,1
2,1307,0,6,1
5,59,0,6,1
4,1025,4,2,1
1,900,6,0,0
5,229,2,4,1
4,416,0,6,1
6,749,4,2,1
6,376,1,5,1
3,1373,1,5,1
3,604,5,1,1
4,620,6,0,0
6,983,2,4,1
4,240,0,6,1
0,950,4,2,1
0,260,1,5,1
3,590,6,0,0
1,484,2,4,1
0,199,0,6,1
4,335,0,6,1
4,92,0,6,1
5,586,0,6,1
5,856,2,4,1
4,1037,4,2,1
6,156,1,5,1
4,746,2,4,1
6,403,2,4,1
6,1393,0,6,1
4,1272,0,6,1
4,1264,0,6,1
3,1281,3,3,1
2,868,6,0,0
0,865,6,0,0
3,216,3,3,1
1,512,5,1,1
2,76,1,5,1
6,418,0,6,1
3,936,5,1,1
3,158,4,2,1
1,1205,3,3,1
0,301,2,4,1
1,51,0,6,1
1,1315,0,6,1
4,975,0,6,1
1,488,3,3,1
0,27,0,6,1
0,163,0,6,1
6,603,3,3,1
3,957,3,3,1
3,30,0,6,1
3,1166,6,0,0
6,741,0,6,1
5,1361,0,6,1
6,1265,3,3,1
0,324,3,3,1
6,1279,0,6,1
5,597,0,6,1
3,1092,6,0,0
2,150,0,6,1
5,320,0,6,1
1,21,0,6,1
2,471,3,3,1
6,1137,6,0,0
3,860,2,4,1
6,149,1,5,1
6,762,4,2,1
2,141,0,6,1
0,620,6,0,0
1,1025,3,3,1
6,494,1,5,1
4,1332,0,6,1
6,752,0,6,1
6,694,0,6,1
4,686,5,1,1
5,359,2,4,1
1,141,1,5,1
2,888,6,0,0
0,997,2,4,1
2,1121,5,1,1
2,45,0,6,1
3,368,1,5,1
5,494,0,6,1
3,613,6,0,0
4,28,0,6,1
0,621,6,0,0
5,692,0,6,1
5,925,5,1,1
6,1427,0,6,1
6,171,1,5,1
3,600,6,0,0
6,780,0,6,1
3,849,5,1,1
0,815,6,0,0
0,671,6,0,0
1,221,0,6,1
3,1185,5,1,1
4,437,3,3,1
0,912,6,0,0
1,287,1,5,1
2,1240,2,4,1
3,1403,2,4,1
1,238,1,5,1
1,703,6,0,0
6,1000,4,2,1
0,145,0,6,1
5,1307,1,5,1
0,606,6,0,0
4,1148,2,4,1
1,82,0,6,1
4,697,6,0,0
3,436,1,5,1
4,1054,1,5,1
2,224,1,5,1
0,668,5,1,1
6,480,0,6,1
5,1422,0,6,1
3,674,6,0,0
5,394,0,6,1
4,965,6,0,0
5,1428,0,6,1
6,1202,0,6,1
3,1081,4,2,1
5,927,2,4,1
3,264,3,3,1
3,751,6,0,0
2,1038,6,0,0
0,786,6,0,0
3,1023,6,0,0
0,1133,0,6,1
6,178,1,5,1
3,1002,6,0,0
3,1168,5,1,1
1,475,3,3,1
0,559,5,1,1
4,409,1,5,1
1,898,6,0,0
1,993,5,1,1
3,1288,4,2,1
4,821,5,1,1
5,470,0,6,1
2,1327,4,2,1
2,670,4,2,1
5,964,3,3,1
0,875,6,0,0
5,1331,0,6,1
0,775,6,0,0
5,1227,4,2,1
1,1209,3,3,1
0,61,0,6,1
1,1322,0,6,1
0,366,3,3,1
6,787,3,3,1
2,486,3,3,1
6,341,1,5,1
3,606,6,0,0
3,645,6,0,0
3,1289,4,2,1
4,1424,0,6,1
6,1271,0,6,1
3,1333,1,5,1
6,188,1,5,1
1,1114,6,0,0
4,347,0,6,1
2,105,0,6,1
2,615,6,0,0
2,1323,0,6,1
5,1152,3,3,1
5,1102,6,0,0
3,1087,6,0,0
3,474,0,6,1
6,461,0,6,1
1,1331,0,6,1
0,508,5,1,1
0,1241,0,6,1
5,22,0,6,1
4,1034,4,2,1
0,680,5,1,1
1,462,3,3,1
2,987,6,0,0
1,1398,0,6,1
3,352,2,4,1
0,755,4,2,1
5,1401,0,6,1
2,1245,5,1,1
4,1318,0,6,1
3,710,6,0,0
5,580,1,5,1
4,124,0,6,1
1,585,3,3,1
4,348,0,6,1
5,221,1,5,1
5,1387,0,6,1
1,560,6,0,0
0,650,6,0,0
0,496,5,1,1
5,1157,3,3,1
2,1202,4,2,1
4,713,6,0,0
6,433,0,6,1
6,499,1,5,1
0,852,5,1,1
3,790,6,0,0
3,385,0,6,1
2,1287,6,0,0
2,807,6,0,0
3,279,0,6,1
0,268,2,4,1
5,736,0,6,1
4,499,5,1,1
4,445,0,6,1
5,1420,0,6,1
6,467,0,6,1
6,457,0,6,1
5,342,0,6,1
3,637,6,0,0
1,254,0,6,1
4,554,5,1,1
6,413,0,6,1
0,944,0,6,1
5,1282,1,5,1
3,142,4,2,1
2,549,6,0,0
1,1139,4,2,1
4,906,6,0,0
5,1176,3,3,1
2,1391,0,6,1
5,275,0,6,1
6,1419,0,6,1
3,1306,2,4,1
4,978,0,6,1
6,1266,0,6,1
1,785,6,0,0
5,197,0,6,1
5,955,5,1,1
6,287,0,6,1
1,1222,1,5,1
3,31,1,5,1
0,535,5,1,1
6,265,0,6,1
4,467,1,5,1
5,757,0,6,1
1,1401,0,6,1
2,414,3,3,1
5,876,4,2,1
4,1416,0,6,1
3,192,4,2,1
1,1251,0,6,1
0,241,0,6,1
2,336,0,6,1
6,281,0,6,1
3,1011,5,1,1
5,1020,3,3,1
2,641,6,0,0
4,926,5,1,1
2,760,6,0,0
6,117,0,6,1
6,932,2,4,1
3,1178,6,0,0
5,243,2,4,1
4,111,0,6,1
4,1104,3,3,1
5,832,1,5,1
4,1158,4,2,1
1,40,0,6,1
0,380,1,5,1
3,917,5,1,1
1,85,0,6,1
6,1087,5,1,1
3,506,0,6,1
6,534,4,2,1
5,241,0,6,1
5,941,4,2,1
1,443,2,4,1
6,730,3,3,1
2,398,4,2,1
6,1208,2,4,1
5,20,0,6,1
5,1115,1,5,1
1,1257,0,6,1
4,510,3,3,1
3,162,5,1,1
0,1354,3,3,1
4,1005,1,5,1
5,844,1,5,1
4,974,0,6,1
5,1370,0,6,1
0,1175,0,6,1
1,485,2,4,1
6,927,2,4,1
0,195,1,5,1
0,113,0,6,1
0,578,4,2,1
3,707,4,2,1
2,823,5,1,1
5,864,2,4,1
3,907,5,1,1
2,152,0,6,1
5,168,0,6,1
4,1274,0,6,1
1,361,0,6,1
5,74,0,6,1
1,553,6,0,0
6,1195,2,4,1
1,994,5,1,1
5,1138,3,3,1
1,8,0,6,1
1,344,0,6,1
5,1111,1,5,1
0,1000,2,4,1
1,182,1,5,1
5,584,1,5,1
2,217,0,6,1
5,245,0,6,1
2,995,6,0,0
2,1366,0,6,1
6,451,0,6,1
1,39,0,6,1
4,1042,4,2,1
0,745,6,0,0
1,741,6,0,0
0,722,4,2,1
6,677,0,6,1
3,1278,1,5,1
6,1040,4,2,1
3,332,0,6,1
3,141,0,6,1
1,673,5,1,1
1,1359,0,6,1
0,335,0,6,1
3,518,4,2,1
4,1207,1,5,1
0,1400,2,4,1
0,351,0,6,1
4,547,6,0,0
6,1010,3,3,1
2,180,0,6,1
1,624,6,0,0
2,121,0,6,1
5,324,2,4,1
6,1192,0,6,1
3,946,3,3,1
6,1150,6,0,0
6,122,0,6,1
5,641,0,6,1
3,689,4,2,1
6,889,3,3,1
4,368,0,6,1
6,818,1,5,1
4,1165,4,2,1
3,229,3,3,1
5,376,0,6,1
1,1038,3,3,1
4,255,0,6,1
6,991,3,3,1
5,897,1,5,1
0,1073,1,5,1
5,960,4,2,1
4,1219,0,6,1
0,425,4,2,1
2,945,3,3,1
1,1424,0,6,1
3,971,5,1,1
4,1102,3,3,1
5,201,1,5,1
3,772,6,0,0
0,1155,6,0,0
1,1413,0,6,1
1,1071,3,3,1
4,823,5,1,1
4,944,1,5,1
4,793,4,2,1
1,228,1,5,1
5,582,1,5,1
0,757,4,2,1
0,723,6,0,0
5,242,0,6,1
0,750,5,1,1
2,651,4,2,1
4,945,5,1,1
5,601,0,6,1
1,559,6,0,0
6,399,1,5,1
2,258,0,6,1
1,1055,4,2,1
3,111,4,2,1
6,462,0,6,1
2,34,1,5,1
1,1202,3,3,1
1,19,0,6,1
4,393,1,5,1
3,561,5,1,1
1,325,0,6,1
3,539,6,0,0
2,862,4,2,1
5,529,0,6,1
1,499,4,2,1
5,1154,3,3,1
2,48,1,5,1
0,189,1,5,1
4,714,3,3,1
3,1265,2,4,1
4,249,0,6,1
2,284,0,6,1
3,1315,5,1,1
3,572,5,1,1
6,366,1,5,1
0,1294,4,2,1
6,1210,2,4,1
6,292,0,6,1
6,224,0,6,1
4,452,0,6,1
5,1143,3,3,1
0,1365,0,6,1
4,709,6,0,0
5,506,0,6,1
4,408,0,6,1
4,539,6,0,0
1,984,3,3,1
3,928,5,1,1
5,933,5,1,1
0,483,5,1,1
6,207,1,5,1
2,303,0,6,1
0,580,6,0,0
3,626,6,0,0
2,1016,5,1,1
6,853,3,3,1
2,1345,4,2,1
4,1063,1,5,1
3,390,0,6,1
0,860,6,0,0
0,807,6,0,0
6,739,3,3,1
6,566,4,2,1
4,1030,4,2,1
0,437,4,2,1
5,554,0,6,1
0,1400,0,6,1
5,683,1,5,1
3,431,0,6,1
2,622,2,4,1
2,481,3,3,1
0,124,0,6,1
1,877,5,1,1
1,1122,5,1,1
1,1344,0,6,1
5,839,1,5,1
3,574,5,1,1
1,187,0,6,1
0,111,0,6,1
1,288,0,6,1
0,1030,0,6,1
2,1014,5,1,1
6,481,0,6,1
6,910,2,4,1
1,649,6,0,0
3,813,5,1,1
6,1317,0,6,1
2,755,6,0,0
1,715,4,2,1
2,149,0,6,1
4,797,6,0,0
6,297,1,5,1
6,395,1,5,1
6,194,1,5,1
5,496,0,6,1
2,745,3,3,1
3,932,5,1,1
1,520,3,3,1
2,844,5,1,1
6,549,4,2,1
0,1118,2,4,1
5,714,0,6,1
3,888,6,0,0
5,939,5,1,1
5,189,1,5,1
3,783,2,4,1
0,1097,1,5,1
2,407,4,2,1
4,528,6,0,0
0,1124,3,3,1
4,1411,0,6,1
4,1268,0,6,1
2,1397,1,5,1
5,1335,0,6,1
6,414,0,6,1
0,1025,0,6,1
4,788,6,0,0
0,403,3,3,1
4,1243,0,6,1
4,1312,0,6,1
2,891,6,0,0
0,1364,3,3,1
2,790,6,0,0
0,861,6,0,0
0,818,6,0,0
6,702,4,2,1
5,1173,2,4,1
4,525,6,0,0
1,709,3,3,1
4,1371,1,5,1
6,1143,6,0,0
1,942,5,1,1
5,1367,0,6,1
5,986,5,1,1
1,533,6,0,0
4,1145,1,5,1
1,1142,4,2,1
5,452,0,6,1
3,1320,2,4,1
2,1398,0,6,1
0,592,6,0,0
5,75,0,6,1
0,970,3,3,1
4,31,0,6,1
2,693,4,2,1
5,364,2,4,1
5,1232,4,2,1
3,431,1,5,1
0,103,0,6,1
3,995,6,0,0
0,676,6,0,0
5,900,1,5,1
3,964,5,1,1
5,666,0,6,1
1,77,0,6,1
6,542,4,2,1
4,1164,2,4,1
1,476,3,3,1
0,1377,2,4,1
3,563,5,1,1
1,636,6,0,0
6,688,0,6,1
2,1193,5,1,1
2,577,2,4,1
0,645,6,0,0
5,110,0,6,1
3,170,0,6,1
5,383,0,6,1
5,393,0,6,1
3,1334,1,5,1
2,301,0,6,1
1,918,3,3,1
6,738,0,6,1
6,204,0,6,1
0,928,3,3,1
5,127,0,6,1
0,632,6,0,0
2,668,5,1,1
2,226,0,6,1
2,1381,3,3,1
5,998,4,2,1
0,399,3,3,1
0,90,0,6,1
4,655,6,0,0
2,1109,5,1,1
6,591,2,4,1
1,927,5,1,1
2,728,4,2,1
1,781,5,1,1
3,1260,3,3,1
2,383,3,3,1
1,1439,0,6,1
2,1000,6,0,0
6,1175,4,2,1
0,115,0,6,1
3,330,0,6,1
4,1349,0,6,1
1,1185,2,4,1
2,1358,0,6,1
4,540,6,0,0
1,1242,1,5,1
3,759,6,0,0
2,108,1,5,1
0,1,0,6,1
0,237,0,6,1
1,590,6,0,0
6,1349,0,6,1
1,170,2,4,1
3,461,0,6,1
2,1102,5,1,1
1,14,0,6,1
5,1040,5,1,1
2,751,4,2,1
0,72,0,6,1
4,1380,1,5,1
3,663,6,0,0
5,1080,1,5,1
2,490,5,1,1
2,1277,6,0,0
4,134,0,6,1
5,1340,0,6,1
2,798,6,0,0
5,1437,1,5,1
5,940,4,2,1
1,796,6,0,0
5,464,0,6,1
3,852,2,4,1
5,529,0,6,1
1,327,0,6,1
2,363,1,5,1
0,789,6,0,0
5,137,0,6,1
5,912,5,1,1
1,826,6,0,0
2,1206,5,1,1
1,318,0,6,1
1,408,0,6,1
1,813,6,0,0
0,1159,0,6,1
3,464,0,6,1
1,435,2,4,1
6,295,0,6,1
0,631,5,1,1
0,614,6,0,0
2,0,0,6,1
3,148,0,6,1
4,351,0,6,1
3,840,6,0,0
2,337,0,6,1
6,199,1,5,1
5,772,2,4,1
4,982,5,1,1
3,873,6,0,0
2,1196,5,1,1
6,497,1,5,1
2,1232,2,4,1
0,211,0,6,1
1,136,0,6,1
6,1096,0,6,1
3,1135,5,1,1
2,1306,0,6,1
5,248,2,4,1
1,1051,3,3,1
6,176,1,5,1
0,1205,6,0,0
5,288,0,6,1
2,1276,6,0,0
1,1333,0,6,1
4,961,6,0,0
6,1287,3,3,1
3,1231,4,2,1
0,1204,0,6,1
3,299,0,6,1
0,701,6,0,0
6,1060,5,1,1
3,840,3,3,1
6,1137,0,6,1
1,1136,5,1,1
1,1329,0,6,1
0,254,1,5,1
1,381,0,6,1
5,1185,3,3,1
4,1260,0,6,1
5,1246,4,2,1
6,1077,2,4,1
3,334,0,6,1
0,1143,0,6,1
6,174,1,5,1
1,586,3,3,1
1,643,6,0,0
0,49,0,6,1
3,668,6,0,0
5,139,0,6,1
1,73,0,6,1
6,689,0,6,1
0,1145,6,0,0
6,774,3,3,1
4,384,0,6,1
1,1031,5,1,1
4,208,0,6,1
5,994,4,2,1
2,1076,6,0,0
3,754,2,4,1
4,439,3,3,1
0,367,3,3,1
1,525,6,0,0
6,257,0,6,1
2,247,0,6,1
0,1065,1,5,1
1,242,0,6,1
2,652,4,2,1
6,1105,6,0,0
5,649,0,6,1
4,1381,1,5,1
6,1418,0,6,1
5,759,0,6,1
3,145,0,6,1
2,729,5,1,1
2,1143,5,1,1
5,1406,0,6,1
3,723,5,1,1
4,407,1,5,1
2,1268,0,6,1
6,493,1,5,1
0,406,3,3,1
3,1100,6,0,0
5,800,2,4,1
6,232,0,6,1
0,1089,0,6,1
0,498,6,0,0
5,746,0,6,1
1,1291,0,6,1
4,116,0,6,1
3,186,0,6,1
6,1235,0,6,1
2,940,4,2,1
5,488,0,6,1
0,1105,1,5,1
2,133,0,6,1
0,647,6,0,0
6,119,0,6,1
2,173,0,6,1
3,1406,2,4,1
0,122,0,6,1
4,1106,2,4,1
4,438,0,6,1
5,1402,0,6,1
1,870,6,0,0
6,810,1,5,1
2,653,5,1,1
2,525,3,3,1
2,909,6,0,0
0,712,5,1,1
4,160,0,6,1
0,131,1,5,1
5,1000,3,3,1
2,490,2,4,1
0,849,3,3,1
0,885,6,0,0
3,1418,2,4,1
2,1210,3,3,1
6,678,4,2,1
5,1148,2,4,1
2,241,1,5,1
2,716,6,0,0
6,278,0,6,1
3,194,4,2,1
2,307,0,6,1
5,348,0,6,1
6,779,3,3,1
0,778,5,1,1
6,84,0,6,1
3,706,6,0,0
5,285,1,5,1
0,740,6,0,0
4,179,1,5,1
4,189,0,6,1
6,1135,0,6,1
1,1226,1,5,1
2,489,4,2,1
0,1045,0,6,1
5,967,4,2,1
3,905,5,1,1
3,1438,0,6,1
3,136,4,2,1
1,243,0,6,1
2,725,4,2,1
0,98,0,6,1
0,1078,0,6,1
5,375,0,6,1
1,378,0,6,1
2,146,0,6,1
3,991,6,0,0
4,1330,0,6,1
1,468,3,3,1
0,1386,0,6,1
6,1175,0,6,1
5,710,0,6,1
2,1112,3,3,1
0,65,0,6,1
0,1190,6,0,0
0,1174,6,0,0
1,1252,0,6,1
2,246,0,6,1
4,657,6,0,0
3,732,6,0,0
3,654,6,0,0
5,1099,1,5,1
1,1341,0,6,1
5,1132,6,0,0
1,921,6,0,0
1,771,6,0,0
1,73,0,6,1
6,753,0,6,1
1,1113,3,3,1
1,80,0,6,1
5,88,0,6,1
4,1427,0,6,1
5,1313,0,6,1
5,923,5,1,1
5,1087,6,0,0
5,1253,4,2,1
4,882,2,4,1
3,771,2,4,1
3,300,0,6,1
1,1330,0,6,1
3,457,0,6,1
5,1170,2,4,1
5,191,1,5,1
0,1050,2,4,1
3,644,6,0,0
1,926,5,1,1
2,612,2,4,1
2,1095,5,1,1
6,579,2,4,1
3,1263,3,3,1
5,363,0,6,1
2,98,0,6,1
6,1020,2,4,1
5,850,1,5,1
4,1279,0,6,1
4,613,6,0,0
1,863,6,0,0
1,904,6,0,0
6,802,2,4,1
4,865,6,0,0
5,821,1,5,1
6,628,1,5,1
1,151,2,4,1
4,1206,1,5,1
4,446,2,4,1
1,1149,3,3,1
5,258,0,6,1
5,272,1,5,1
6,1102,0,6,1
3,249,0,6,1
5,733,2,4,1
1,778,6,0,0
0,1346,0,6,1
5,1179,3,3,1
1,362,0,6,1
2,1134,5,1,1
6,1076,2,4,1
0,554,5,1,1
3,1126,5,1,1
4,507,1,5,1
5,660,0,6,1
4,142,0,6,1
5,1244,2,4,1
0,521,6,0,0
2,892,6,0,0
3,303,3,3,1
3,802,6,0,0
5,1315,0,6,1
3,55,1,5,1
4,722,3,3,1
5,154,0,6,1
0,500,4,2,1
6,1293,0,6,1
0,1388,2,4,1
3,694,6,0,0
3,1023,5,1,1
1,1160,2,4,1
3,638,6,0,0
0,671,5,1,1
1,316,0,6,1
4,583,6,0,0
6,1047,4,2,1
3,755,6,0,0
0,1209,6,0,0
3,180,5,1,1
1,687,6,0,0
2,202,0,6,1
5,422,0,6,1
6,789,3,3,1
2,485,4,2,1
4,361,0,6,1
2,1223,5,1,1
3,134,1,5,1
3,1098,6,0,0
1,83,0,6,1
0,837,6,0,0
6,790,3,3,1
0,1296,3,3,1
3,241,0,6,1
0,1009,1,5,1
2,1207,4,2,1
6,710,4,2,1
6,776,0,6,1
0,982,0,6,1
4,296,0,6,1
3,826,6,0,0
1,902,6,0,0
2,1383,0,6,1
3,430,0,6,1
1,919,4,2,1
4,74,0,6,1
4,725,3,3,1
4,207,0,6,1
2,1088,5,1,1
2,1434,0,6,1
4,1108,2,4,1
6,516,1,5,1
5,228,0,6,1
5,1018,4,2,1
6,1298,4,2,1
0,1055,1,5,1
0,1309,3,3,1
0,272,0,6,1
2,1105,3,3,1
2,67,1,5,1
6,813,3,3,1
5,203,1,5,1
4,168,0,6,1
1,1229,1,5,1
1,1167,2,4,1
5,972,4,2,1
2,1296,6,0,0
4,1139,2,4,1
1,1370,0,6,1
0,1368,3,3,1
4,1063,2,4,1
6,571,4,2,1
6,286,0,6,1
6,213,0,6,1
6,843,3,3,1
2,988,5,1,1
6,1272,3,3,1
6,815,1,5,1
2,989,6,0,0
4,148,0,6,1
2,1270,1,5,1
1,136,0,6,1
6,1054,2,4,1
0,278,2,4,1
1,1072,4,2,1
3,1394,1,5,1
2,1107,5,1,1
4,230,0,6,1
5,38,0,6,1
0,653,6,0,0
0,120,0,6,1
3,580,6,0,0
6,820,3,3,1
4,1129,1,5,1
6,1379,1,5,1
4,9,0,6,1
0,475,4,2,1
6,845,3,3,1
5,1140,3,3,1
2,910,6,0,0
0,1096,1,5,1
2,903,6,0,0
4,868,6,0,0
